Peer IP,Direction,Destination Port
192.168.2.13,Sent,53
192.168.2.12,Sent,53
10.0.129.20,Sent,53
10.0.1.20,Sent,53
194.168.8.123,Sent,53
194.168.4.123,Sent,53
162.159.140.167,Sent,80
162.159.140.167,Sent,443
172.66.0.165,Sent,80
172.66.0.165,Sent,443
192.168.4.4,Received,123
