Peer IP,Direction,Destination Port
172.169.87.222,Sent,443
84.201.209.66,Sent,80
20.50.73.13,Sent,443
62.252.173.81,Sent,80
142.250.200.3,Sent,443
40.126.32.136,Sent,443
213.104.24.80,Sent,443
52.123.242.1,Sent,443
62.253.72.88,Sent,80
74.178.240.61,Sent,443
52.168.117.170,Sent,443
142.250.129.94,Sent,443
172.187.46.136,Sent,443
86.0.165.56,Sent,80
142.250.179.227,Sent,443
213.106.14.49,Sent,80
128.85.113.134,Sent,443
40.126.32.74,Sent,443
20.189.173.12,Sent,443
134.33.185.99,Sent,443
13.69.239.77,Sent,443
146.75.74.172,Sent,80
40.74.98.193,Sent,443
13.69.116.107,Sent,443
84.201.209.106,Sent,80
86.0.165.34,Sent,80
84.201.209.103,Sent,80
54.241.186.124,Sent,443
54.183.135.80,Sent,443
52.178.17.235,Sent,443
52.178.17.2,Sent,443
62.252.188.211,Sent,443
213.104.24.34,Sent,443
52.178.17.233,Sent,443
20.189.173.25,Sent,443
13.69.116.109,Sent,443
23.198.74.242,Sent,80
184.30.131.245,Sent,80
82.20.175.152,Sent,80
132.196.74.208,Sent,443
20.190.159.4,Sent,443
82.20.175.163,Sent,80
100.112.33.5,Sent,53
192.168.115.7,Sent,53
51.132.193.104,Sent,443
20.42.73.26,Sent,443
54.67.114.188,Sent,443
84.201.209.107,Sent,80
40.79.150.121,Sent,443
52.8.141.1,Sent,443
54.183.120.141,Sent,443
23.37.196.205,Sent,443
20.190.159.73,Sent,443
62.252.173.88,Sent,80
213.104.24.66,Sent,443
13.69.239.74,Sent,443
52.137.106.217,Sent,443
142.251.30.94,Sent,443
216.58.201.99,Sent,443
62.253.3.203,Sent,80
172.184.231.68,Sent,443
40.126.31.71,Sent,443
134.33.4.19,Sent,443
135.234.160.246,Sent,443
40.126.31.3,Sent,443
134.33.185.97,Sent,443
20.50.80.214,Sent,443
192.168.115.146,Received,445
192.168.115.146,Received,135
192.168.147.146,Received,32
192.168.147.146,Received,28
192.168.147.146,Received,445
192.168.147.146,Received,34
192.168.147.146,Received,135
192.168.147.146,Received,35
