Peer IP,Direction,Destination Port
13.107.5.93,Sent,443
20.107.224.26,Sent,443
20.189.172.73,Sent,443
104.77.160.208,Sent,443
51.11.108.188,Sent,443
2.16.153.203,Sent,443
13.107.253.64,Sent,443
40.90.65.84,Sent,443
40.90.65.181,Sent,443
40.126.32.136,Sent,443
52.165.164.15,Sent,443
13.70.79.200,Sent,443
20.42.73.26,Sent,443
18.135.195.172,Sent,443
2.16.153.213,Sent,443
13.134.62.22,Sent,443
51.140.242.104,Sent,443
100.64.30.49,Sent,443
13.41.136.218,Sent,443
18.168.63.99,Sent,443
192.168.9.223,Received,64762
